sp,lat,lon
"Melipona_beecheii",16.86149,-92.10616
"Melipona_beecheii",16.54575,-93.36565
"Melipona_beecheii",16.4047,-91.3452
"Melipona_beecheii",14.8867,-92.2866
"Melipona_beecheii",15.0613,-92.3011
"Melipona_beecheii",15.5212,-92.80115
"Melipona_beecheii",15.44473,-92.69966
"Melipona_beecheii",15.43365,-92.65051
"Melipona_beecheii",15.43271,-92.65266
"Melipona_beecheii",15.53033,-92.802
"Melipona_beecheii",15.46965,-92.77852
"Melipona_beecheii",15.5219,-92.79968
"Melipona_beecheii",10.8328,-85.61365
"Melipona_beecheii",19.4625817397682,-89.726269216406
"Melipona_beecheii",18.7659522199108,-90.6557297009081
"Melipona_beecheii",18.0670983423198,-89.3865376062626
"Melipona_beecheii",18.0734881388045,-89.3412565413692
"Melipona_beecheii",18.0651484600108,-89.3756973427589
"Melipona_beecheii",18.0751480631946,-89.3395865055981
"Melipona_beecheii",19.4289,-105.0274
"Melipona_beecheii",18.8937291696797,-89.3654291443019
"Melipona_beecheii",18.7859512772966,-90.655459746448
"Melipona_beecheii",18.3531,-88.1446
"Melipona_beecheii",18.5951231566024,-89.4134795544789
"Melipona_beecheii",18.4334710583042,-89.308196638248
"Melipona_beecheii",15.0599,-89.93738
"Melipona_beecheii",18.5754040583936,-89.4276498444883
"Melipona_beecheii",25.05,-89.9075
"Melipona_beecheii",19.9361783378767,-90.3732259714987
"Melipona_beecheii",18.521246646528,-89.4179294779542
"Melipona_beecheii",20.96667,-89.61667
"Melipona_beecheii",20.967,-89.617
"Melipona_beecheii",20.917,-89.95
"Melipona_beecheii",20.91667,-89.95
"Melipona_bicolor",-23.54611,-46.65111
"Melipona_bicolor",-23.0744,-44.9597
"Melipona_bicolor",-23.5475,-46.6361
"Melipona_bicolor",-23.4628,-46.5333
"Melipona_bicolor",-23.4339,-45.0711
"Melipona_bicolor",-19.7967,-43.5603
"Melipona_bicolor",-23.5322,-45.8464
"Melipona_bicolor",-25.2131,-50.9778
"Melipona_bicolor",-29.4481,-50.5836
"Melipona_captiosa",-10.57667,-75.08667
"Melipona_captiosa",-10.57167,-75.09167
"Melipona_captiosa",3.65,-53.21667
"Melipona_captiosa",3.61667,-53.26667
"Melipona_captiosa",-0.4,-76.6
"Melipona_captiosa",-1.31667,-76.10000
"Melipona_compressipes",-1.39600,-61.97800
"Melipona_compressipes",-1,-71.9
"Melipona_compressipes",5.5,-72.5
"Melipona_compressipes",5,-69.5
"Melipona_compressipes",6.33500,-60.57900
"Melipona_compressipes",-2.6364,-54.9372
"Melipona_compressipes",3.45472,-55.37861
"Melipona_compressipes",4.35,-52.31667
"Melipona_compressipes",3.65,-53.21667
"Melipona_compressipes",5.03333,-52.56667
"Melipona_compressipes",-7.29889,-50.44833
"Melipona_compressipes",-7.41639,-50.53944
"Melipona_compressipes",4.93333,-52.33333
"Melipona_compressipes",5.30974,-52.81041
"Melipona_compressipes",4.8886,-52.37823
"Melipona_compressipes",-5.5056,-45.2433
"Melipona_compressipes",3.83333,-51.83333
"Melipona_compressipes",-2.55,-49.58333
"Melipona_compressipes",-10.70561111,-48.40805556
"Melipona_crinita",-2,-77.5
"Melipona_crinita",-5,-63
"Melipona_crinita",-10.6517,-68.5044
"Melipona_crinita",-0.47056,-76.45972
"Melipona_crinita",-12.55,-69.05
