sp,lat,lon
"Rhinella_arenarum",-29.35,-49.73
"Rhinella_arenarum",-34.5875,-58.6725
"Rhinella_arenarum",-31.27408,-60.61827
"Rhinella_arenarum",-35.5667,-58.0167
"Rhinella_arenarum",-33.76667,-68.92538
"Rhinella_arenarum",-33.7667,-68.92535
"Rhinella_arenarum",-32.88333,-68.89145
"Rhinella_arenarum",-30.03333,-51.2
"Rhinella_arenarum",-29.9,-50.26667
"Rhinella_arenarum",-30.18333,-50.2
"Rhinella_arenarum",-29.16,-51.18
"Rhinella_arenarum",-34.6125,-58.47
"Rhinella_arenarum",-34.8803,-56.0267
"Rhinella_arenarum",-34.9097,-56.1522
"Rhinella_arenarum",-34.9167,-56.1667
"Rhinella_arenarum",-32.95,-69.1833
"Rhinella_arenarum",-36.3333,-57.6667
"Rhinella_arenarum",-36.2167,-65.4361
"Rhinella_arenarum",-34.61,-58.47
"Rhinella_arenarum",-39.01,-64.08
"Rhinella_arenarum",-34.37,-55.225
"Rhinella_arenarum",-37.8896,-58.02794
"Rhinella_arenarum",-36.35686,-60.02345
"Rhinella_arenarum",-35.65954,-63.75896
"Rhinella_arenarum",-37.6767,-61.70682
"Rhinella_arenarum",-24.35949,-67.00107
"Rhinella_arenarum",-29.86464,-64.11583
"Rhinella_arenarum",-32.02973,-60.30668
"Rhinella_arenarum",-34.70207,-58.43638
"Rhinella_arenarum",-36.51038,-61.55519
"Rhinella_arenarum",-35.28226,-59.11993
"Rhinella_arenarum",-37.55865,-66.11222
"Rhinella_arenarum",-36.7961,-64.18962
"Rhinella_arenarum",-35.08816,-61.51234
"Rhinella_arenarum",-35.05338,-60.41154
"Rhinella_arenarum",-32.44139,-61.58972
"Rhinella_arenarum",-36.2324,-62.53078
"Rhinella_arenarum",-35.00171,-59.2708
"Rhinella_arenarum",-31.18424,-60.87651
"Rhinella_arenarum",-34.7752,-65.52332
"Rhinella_arenarum",-35.35117,-62.6005
"Rhinella_arenarum",-28.7674,-62.20583
"Rhinella_arenarum",-38.33653,-62.64385
"Rhinella_arenarum",-28.8865,-62.26493
"Rhinella_arenarum",-27.165,-64.48807
"Rhinella_arenarum",-32.99974,-60.77466
"Rhinella_arenarum",-38.20822,-57.69514
"Rhinella_arenarum",-28.19531,-65.11013
"Rhinella_arenarum",-41.3427,-66.98998
"Rhinella_arenarum",-39.39573,-65.69517
"Rhinella_arenarum",-22.55096,-64.53589
"Rhinella_arenarum",-38.74,-70.01998
"Rhinella_arenarum",-38.52488,-70.36505
"Rhinella_arenarum",-28.62271,-62.60505
"Rhinella_arenarum",-31.43496,-65.14255
"Rhinella_arenarum",-31.68882,-64.8188
"Rhinella_arenarum",-32.35755,-66.61233
"Rhinella_arenarum",-34.61765,-58.43326
"Rhinella_arenarum",-30.71501,-61.46745
"Rhinella_arenarum",-26.99402,-67.37744
"Rhinella_arenarum",-17.3833333,-66.15
"Rhinella_arequipensis",-16.3514,-71.5622
"Rhinella_arequipensis",-16.3989,-71.535
"Rhinella_arunco",-32.63333,-71.42361
"Rhinella_arunco",-32.8833,-71.2667
