_	G	I	J	A	M	Y	N	O	P	U	GI	GJ	GA	GM	GY	GN	GO	GP	GU	IJ	IA	IM	IY	IN	IO	IP	IU	JA	JM	JY	JN	JO	JP	JU	AM	AY	AN	AO	AP	AU	MY	MN	MO	MP	MU	YN	YO	YP	YU	NO	NP	NU	OP	OU	PU	GIJ	GIA	GIM	GIY	GIN	GIO	GIP	GIU	GJA	GJM	GJY	GJN	GJO	GJP	GJU	GAM	GAY	GAN	GAO	GAP	GAU	GMY	GMN	GMO	GMP	GMU	GYN	GYO	GYP	GYU	GNO	GNP	GNU	GOP	GOU	GPU	IJA	IJM	IJY	IJN	IJO	IJP	IJU	IAM	IAY	IAN	IAO	IAP	IAU	IMY	IMN	IMO	IMP	IMU	IYN	IYO	IYP	IYU	INO	INP	INU	IOP	IOU	IPU	JAM	JAY	JAN	JAO	JAP	JAU	JMY	JMN	JMO	JMP	JMU	JYN	JYO	JYP	JYU	JNO	JNP	JNU	JOP	JOU	JPU	AMY	AMN	AMO	AMP	AMU	AYN	AYO	AYP	AYU	ANO	ANP	ANU	AOP	AOU	APU	MYN	MYO	MYP	MYU	MNO	MNP	MNU	MOP	MOU	MPU	YNO	YNP	YNU	YOP	YOU	YPU	NOP	NOU	NPU	OPU	GIJA	GIJM	GIJY	GIJN	GIJO	GIJP	GIJU	GIAM	GIAY	GIAN	GIAO	GIAP	GIAU	GIMY	GIMN	GIMO	GIMP	GIMU	GIYN	GIYO	GIYP	GIYU	GINO	GINP	GINU	GIOP	GIOU	GIPU	GJAM	GJAY	GJAN	GJAO	GJAP	GJAU	GJMY	GJMN	GJMO	GJMP	GJMU	GJYN	GJYO	GJYP	GJYU	GJNO	GJNP	GJNU	GJOP	GJOU	GJPU	GAMY	GAMN	GAMO	GAMP	GAMU	GAYN	GAYO	GAYP	GAYU	GANO	GANP	GANU	GAOP	GAOU	GAPU	GMYN	GMYO	GMYP	GMYU	GMNO	GMNP	GMNU	GMOP	GMOU	GMPU	GYNO	GYNP	GYNU	GYOP	GYOU	GYPU	GNOP	GNOU	GNPU	GOPU	IJAM	IJAY	IJAN	IJAO	IJAP	IJAU	IJMY	IJMN	IJMO	IJMP	IJMU	IJYN	IJYO	IJYP	IJYU	IJNO	IJNP	IJNU	IJOP	IJOU	IJPU	IAMY	IAMN	IAMO	IAMP	IAMU	IAYN	IAYO	IAYP	IAYU	IANO	IANP	IANU	IAOP	IAOU	IAPU	IMYN	IMYO	IMYP	IMYU	IMNO	IMNP	IMNU	IMOP	IMOU	IMPU	IYNO	IYNP	IYNU	IYOP	IYOU	IYPU	INOP	INOU	INPU	IOPU	JAMY	JAMN	JAMO	JAMP	JAMU	JAYN	JAYO	JAYP	JAYU	JANO	JANP	JANU	JAOP	JAOU	JAPU	JMYN	JMYO	JMYP	JMYU	JMNO	JMNP	JMNU	JMOP	JMOU	JMPU	JYNO	JYNP	JYNU	JYOP	JYOU	JYPU	JNOP	JNOU	JNPU	JOPU	AMYN	AMYO	AMYP	AMYU	AMNO	AMNP	AMNU	AMOP	AMOU	AMPU	AYNO	AYNP	AYNU	AYOP	AYOU	AYPU	ANOP	ANOU	ANPU	AOPU	MYNO	MYNP	MYNU	MYOP	MYOU	MYPU	MNOP	MNOU	MNPU	MOPU	YNOP	YNOU	YNPU	YOPU	NOPU	GIJAM	GIJAY	GIJAN	GIJAO	GIJAP	GIJAU	GIJMY	GIJMN	GIJMO	GIJMP	GIJMU	GIJYN	GIJYO	GIJYP	GIJYU	GIJNO	GIJNP	GIJNU	GIJOP	GIJOU	GIJPU	GIAMY	GIAMN	GIAMO	GIAMP	GIAMU	GIAYN	GIAYO	GIAYP	GIAYU	GIANO	GIANP	GIANU	GIAOP	GIAOU	GIAPU	GIMYN	GIMYO	GIMYP	GIMYU	GIMNO	GIMNP	GIMNU	GIMOP	GIMOU	GIMPU	GIYNO	GIYNP	GIYNU	GIYOP	GIYOU	GIYPU	GINOP	GINOU	GINPU	GIOPU	GJAMY	GJAMN	GJAMO	GJAMP	GJAMU	GJAYN	GJAYO	GJAYP	GJAYU	GJANO	GJANP	GJANU	GJAOP	GJAOU	GJAPU	GJMYN	GJMYO	GJMYP	GJMYU	GJMNO	GJMNP	GJMNU	GJMOP	GJMOU	GJMPU	GJYNO	GJYNP	GJYNU	GJYOP	GJYOU	GJYPU	GJNOP	GJNOU	GJNPU	GJOPU	GAMYN	GAMYO	GAMYP	GAMYU	GAMNO	GAMNP	GAMNU	GAMOP	GAMOU	GAMPU	GAYNO	GAYNP	GAYNU	GAYOP	GAYOU	GAYPU	GANOP	GANOU	GANPU	GAOPU	GMYNO	GMYNP	GMYNU	GMYOP	GMYOU	GMYPU	GMNOP	GMNOU	GMNPU	GMOPU	GYNOP	GYNOU	GYNPU	GYOPU	GNOPU	IJAMY	IJAMN	IJAMO	IJAMP	IJAMU	IJAYN	IJAYO	IJAYP	IJAYU	IJANO	IJANP	IJANU	IJAOP	IJAOU	IJAPU	IJMYN	IJMYO	IJMYP	IJMYU	IJMNO	IJMNP	IJMNU	IJMOP	IJMOU	IJMPU	IJYNO	IJYNP	IJYNU	IJYOP	IJYOU	IJYPU	IJNOP	IJNOU	IJNPU	IJOPU	IAMYN	IAMYO	IAMYP	IAMYU	IAMNO	IAMNP	IAMNU	IAMOP	IAMOU	IAMPU	IAYNO	IAYNP	IAYNU	IAYOP	IAYOU	IAYPU	IANOP	IANOU	IANPU	IAOPU	IMYNO	IMYNP	IMYNU	IMYOP	IMYOU	IMYPU	IMNOP	IMNOU	IMNPU	IMOPU	IYNOP	IYNOU	IYNPU	IYOPU	INOPU	JAMYN	JAMYO	JAMYP	JAMYU	JAMNO	JAMNP	JAMNU	JAMOP	JAMOU	JAMPU	JAYNO	JAYNP	JAYNU	JAYOP	JAYOU	JAYPU	JANOP	JANOU	JANPU	JAOPU	JMYNO	JMYNP	JMYNU	JMYOP	JMYOU	JMYPU	JMNOP	JMNOU	JMNPU	JMOPU	JYNOP	JYNOU	JYNPU	JYOPU	JNOPU	AMYNO	AMYNP	AMYNU	AMYOP	AMYOU	AMYPU	AMNOP	AMNOU	AMNPU	AMOPU	AYNOP	AYNOU	AYNPU	AYOPU	ANOPU	MYNOP	MYNOU	MYNPU	MYOPU	MNOPU	YNOPU	GIJAMY	GIJAMN	GIJAMO	GIJAMP	GIJAMU	GIJAYN	GIJAYO	GIJAYP	GIJAYU	GIJANO	GIJANP	GIJANU	GIJAOP	GIJAOU	GIJAPU	GIJMYN	GIJMYO	GIJMYP	GIJMYU	GIJMNO	GIJMNP	GIJMNU	GIJMOP	GIJMOU	GIJMPU	GIJYNO	GIJYNP	GIJYNU	GIJYOP	GIJYOU	GIJYPU	GIJNOP	GIJNOU	GIJNPU	GIJOPU	GIAMYN	GIAMYO	GIAMYP	GIAMYU	GIAMNO	GIAMNP	GIAMNU	GIAMOP	GIAMOU	GIAMPU	GIAYNO	GIAYNP	GIAYNU	GIAYOP	GIAYOU	GIAYPU	GIANOP	GIANOU	GIANPU	GIAOPU	GIMYNO	GIMYNP	GIMYNU	GIMYOP	GIMYOU	GIMYPU	GIMNOP	GIMNOU	GIMNPU	GIMOPU	GIYNOP	GIYNOU	GIYNPU	GIYOPU	GINOPU	GJAMYN	GJAMYO	GJAMYP	GJAMYU	GJAMNO	GJAMNP	GJAMNU	GJAMOP	GJAMOU	GJAMPU	GJAYNO	GJAYNP	GJAYNU	GJAYOP	GJAYOU	GJAYPU	GJANOP	GJANOU	GJANPU	GJAOPU	GJMYNO	GJMYNP	GJMYNU	GJMYOP	GJMYOU	GJMYPU	GJMNOP	GJMNOU	GJMNPU	GJMOPU	GJYNOP	GJYNOU	GJYNPU	GJYOPU	GJNOPU	GAMYNO	GAMYNP	GAMYNU	GAMYOP	GAMYOU	GAMYPU	GAMNOP	GAMNOU	GAMNPU	GAMOPU	GAYNOP	GAYNOU	GAYNPU	GAYOPU	GANOPU	GMYNOP	GMYNOU	GMYNPU	GMYOPU	GMNOPU	GYNOPU	IJAMYN	IJAMYO	IJAMYP	IJAMYU	IJAMNO	IJAMNP	IJAMNU	IJAMOP	IJAMOU	IJAMPU	IJAYNO	IJAYNP	IJAYNU	IJAYOP	IJAYOU	IJAYPU	IJANOP	IJANOU	IJANPU	IJAOPU	IJMYNO	IJMYNP	IJMYNU	IJMYOP	IJMYOU	IJMYPU	IJMNOP	IJMNOU	IJMNPU	IJMOPU	IJYNOP	IJYNOU	IJYNPU	IJYOPU	IJNOPU	IAMYNO	IAMYNP	IAMYNU	IAMYOP	IAMYOU	IAMYPU	IAMNOP	IAMNOU	IAMNPU	IAMOPU	IAYNOP	IAYNOU	IAYNPU	IAYOPU	IANOPU	IMYNOP	IMYNOU	IMYNPU	IMYOPU	IMNOPU	IYNOPU	JAMYNO	JAMYNP	JAMYNU	JAMYOP	JAMYOU	JAMYPU	JAMNOP	JAMNOU	JAMNPU	JAMOPU	JAYNOP	JAYNOU	JAYNPU	JAYOPU	JANOPU	JMYNOP	JMYNOU	JMYNPU	JMYOPU	JMNOPU	JYNOPU	AMYNOP	AMYNOU	AMYNPU	AMYOPU	AMNOPU	AYNOPU	MYNOPU	GIJAMYN	GIJAMYO	GIJAMYP	GIJAMYU	GIJAMNO	GIJAMNP	GIJAMNU	GIJAMOP	GIJAMOU	GIJAMPU	GIJAYNO	GIJAYNP	GIJAYNU	GIJAYOP	GIJAYOU	GIJAYPU	GIJANOP	GIJANOU	GIJANPU	GIJAOPU	GIJMYNO	GIJMYNP	GIJMYNU	GIJMYOP	GIJMYOU	GIJMYPU	GIJMNOP	GIJMNOU	GIJMNPU	GIJMOPU	GIJYNOP	GIJYNOU	GIJYNPU	GIJYOPU	GIJNOPU	GIAMYNO	GIAMYNP	GIAMYNU	GIAMYOP	GIAMYOU	GIAMYPU	GIAMNOP	GIAMNOU	GIAMNPU	GIAMOPU	GIAYNOP	GIAYNOU	GIAYNPU	GIAYOPU	GIANOPU	GIMYNOP	GIMYNOU	GIMYNPU	GIMYOPU	GIMNOPU	GIYNOPU	GJAMYNO	GJAMYNP	GJAMYNU	GJAMYOP	GJAMYOU	GJAMYPU	GJAMNOP	GJAMNOU	GJAMNPU	GJAMOPU	GJAYNOP	GJAYNOU	GJAYNPU	GJAYOPU	GJANOPU	GJMYNOP	GJMYNOU	GJMYNPU	GJMYOPU	GJMNOPU	GJYNOPU	GAMYNOP	GAMYNOU	GAMYNPU	GAMYOPU	GAMNOPU	GAYNOPU	GMYNOPU	IJAMYNO	IJAMYNP	IJAMYNU	IJAMYOP	IJAMYOU	IJAMYPU	IJAMNOP	IJAMNOU	IJAMNPU	IJAMOPU	IJAYNOP	IJAYNOU	IJAYNPU	IJAYOPU	IJANOPU	IJMYNOP	IJMYNOU	IJMYNPU	IJMYOPU	IJMNOPU	IJYNOPU	IAMYNOP	IAMYNOU	IAMYNPU	IAMYOPU	IAMNOPU	IAYNOPU	IMYNOPU	JAMYNOP	JAMYNOU	JAMYNPU	JAMYOPU	JAMNOPU	JAYNOPU	JMYNOPU	AMYNOPU	GIJAMYNO	GIJAMYNP	GIJAMYNU	GIJAMYOP	GIJAMYOU	GIJAMYPU	GIJAMNOP	GIJAMNOU	GIJAMNPU	GIJAMOPU	GIJAYNOP	GIJAYNOU	GIJAYNPU	GIJAYOPU	GIJANOPU	GIJMYNOP	GIJMYNOU	GIJMYNPU	GIJMYOPU	GIJMNOPU	GIJYNOPU	GIAMYNOP	GIAMYNOU	GIAMYNPU	GIAMYOPU	GIAMNOPU	GIAYNOPU	GIMYNOPU	GJAMYNOP	GJAMYNOU	GJAMYNPU	GJAMYOPU	GJAMNOPU	GJAYNOPU	GJMYNOPU	GAMYNOPU	IJAMYNOP	IJAMYNOU	IJAMYNPU	IJAMYOPU	IJAMNOPU	IJAYNOPU	IJMYNOPU	IAMYNOPU	JAMYNOPU	GIJAMYNOP	GIJAMYNOU	GIJAMYNPU	GIJAMYOPU	GIJAMNOPU	GIJAYNOPU	GIJMYNOPU	GIAMYNOPU	GJAMYNOPU	IJAMYNOPU	GIJAMYNOPU
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
